missing,missing_pct
433,0.9193
146,0.31
146,0.31
129,0.2739
129,0.2739
129,0.2739
129,0.2739
129,0.2739
18,0.0382
18,0.0382
11,0.0234
11,0.0234
11,0.0234
11,0.0234
11,0.0234
11,0.0234
11,0.0234
11,0.0234
11,0.0234
11,0.0234
11,0.0234
5,0.0106
4,0.0085
3,0.0064
1,0.0021
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
