missing,missing_pct
198,0.3786
198,0.3786
129,0.2467
129,0.2467
129,0.2467
129,0.2467
129,0.2467
69,0.1319
58,0.1109
53,0.1013
53,0.1013
53,0.1013
53,0.1013
53,0.1013
53,0.1013
53,0.1013
53,0.1013
53,0.1013
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
11,0.021
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
