missing,missing_pct
198,0.3786
198,0.3786
129,0.2467
129,0.2467
129,0.2467
129,0.2467
129,0.2467
69,0.1319
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
52,0.0994
43,0.0822
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
